"YEAR","MONTH","DAY","WEEK","DATE","MKT_AIRLINE","MKT_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN_IATA","ORIGIN_CITY","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST_IATA","DEST_CITY","SCH_DEP_TIME","ACT_DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","SCH_ARR_TIME","ACT_ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","SCH_DURATION","ACT_DURATION","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","TOTAL_ADD_GTIME","ORIGIN_TYPE","ORIGIN_ELEV","ORIGIN_TZ","DEST_TYPE","DEST_ELEV","DEST_TZ","SCH_DEP_TIME_UTC","ACT_DEP_TIME_UTC","SCH_ARR_TIME_UTC","ACT_ARR_TIME_UTC"
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1278,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14100,1410005,34100,"PHL","Philadelphia, PA","0820","0817",-3,0,22,"0839","1232",3,"1230","1235",5,0,NA,190,198,173,1303,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",36,"America/New_York",2024-05-01 13:20:00,2024-05-01 13:17:00,2024-05-01 16:30:00,2024-05-01 16:35:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1279,11066,1106606,31066,"CMH","Columbus, OH",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1246","1256",10,10,11,"1307","1427",14,"1441","1441",0,0,NA,175,165,140,926,NA,NA,NA,NA,NA,NA,"large_airport",815,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 16:46:00,2024-05-01 16:56:00,2024-05-01 19:41:00,2024-05-01 19:41:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1279,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",11066,1106606,31066,"CMH","Columbus, OH","0826","0823",-3,0,21,"0844","1146",6,"1156","1152",-4,0,NA,150,149,122,926,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",815,"America/New_York",2024-05-01 13:26:00,2024-05-01 13:23:00,2024-05-01 15:56:00,2024-05-01 15:52:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1280,14107,1410702,30466,"PHX","Phoenix, AZ",12478,1247805,31703,"JFK","New York, NY","2307","2300",-7,0,12,"2312","0620",9,"0700","0629",-31,0,NA,293,269,248,2153,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",13,"America/New_York",2024-05-02 06:07:00,2024-05-02 06:00:00,2024-05-02 11:00:00,2024-05-02 10:29:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1281,14635,1463502,31714,"RSW","Fort Myers, FL",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","0700","0658",-2,0,11,"0709","0835",26,"0904","0901",-3,0,NA,184,183,146,1017,NA,NA,NA,NA,NA,NA,"large_airport",30,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 11:00:00,2024-05-01 10:58:00,2024-05-01 14:04:00,2024-05-01 14:01:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1282,14100,1410005,34100,"PHL","Philadelphia, PA",12339,1233904,32337,"IND","Indianapolis, IN","2058","2128",30,30,13,"2141","2311",6,"2258","2317",19,0,NA,120,109,90,588,0,0,0,0,19,NA,"large_airport",36,"America/New_York","large_airport",797,"America/Indiana/Indianapolis",2024-05-02 00:58:00,2024-05-02 01:28:00,2024-05-02 02:58:00,2024-05-02 03:17:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1284,11057,1105703,31057,"CLT","Charlotte, NC",12323,1232305,32323,"ILM","Wilmington, NC","2258","2255",-3,0,20,"2315","2349",4,"2358","2353",-5,0,NA,60,58,34,185,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","medium_airport",32,"America/New_York",2024-05-02 02:58:00,2024-05-02 02:55:00,2024-05-02 03:58:00,2024-05-02 03:53:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1285,10721,1072102,30721,"BOS","Boston, MA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1423","1426",3,3,19,"1445","1746",15,"1750","1801",11,0,NA,267,275,241,1562,NA,NA,NA,NA,NA,NA,"large_airport",20,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 18:23:00,2024-05-01 18:26:00,2024-05-01 22:50:00,2024-05-01 23:01:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1285,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",10721,1072102,30721,"BOS","Boston, MA","0841","0839",-2,0,22,"0901","1319",10,"1332","1329",-3,0,NA,231,230,198,1562,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",20,"America/New_York",2024-05-01 13:41:00,2024-05-01 13:39:00,2024-05-01 17:32:00,2024-05-01 17:29:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1286,13303,1330303,32467,"MIA","Miami, FL",14492,1449202,34492,"RDU","Raleigh/Durham, NC","2157","2157",0,0,12,"2209","2350",3,"0007","2353",-14,0,NA,130,116,101,700,NA,NA,NA,NA,NA,NA,"large_airport",8,"America/New_York","large_airport",435,"America/New_York",2024-05-02 01:57:00,2024-05-02 01:57:00,2024-05-02 04:07:00,2024-05-02 03:53:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1287,13303,1330303,32467,"MIA","Miami, FL",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1036","1100",24,24,26,"1126","1303",13,"1320","1316",-4,0,NA,224,196,157,1121,NA,NA,NA,NA,NA,NA,"large_airport",8,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 14:36:00,2024-05-01 15:00:00,2024-05-01 18:20:00,2024-05-01 18:16:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1290,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",13930,1393008,30977,"ORD","Chicago, IL","1650","1656",6,6,19,"1715","1903",10,"1916","1913",-3,0,NA,146,137,108,802,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",680,"America/Chicago",2024-05-01 21:50:00,2024-05-01 21:56:00,2024-05-02 00:16:00,2024-05-02 00:13:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1291,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12264,1226402,30852,"IAD","Washington, DC","1927","1959",32,32,19,"2018","2343",5,"2323","2348",25,0,NA,176,169,145,1172,25,0,0,0,0,NA,"large_airport",607,"America/Chicago","large_airport",312,"America/New_York",2024-05-02 00:27:00,2024-05-02 00:59:00,2024-05-02 03:23:00,2024-05-02 03:48:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1292,13930,1393008,30977,"ORD","Chicago, IL",13487,1348702,31650,"MSP","Minneapolis, MN","2045","2102",17,17,20,"2122","2220",4,"2212","2224",12,0,NA,87,82,58,334,NA,NA,NA,NA,NA,NA,"large_airport",680,"America/Chicago","large_airport",841,"America/Chicago",2024-05-02 01:45:00,2024-05-02 02:02:00,2024-05-02 03:12:00,2024-05-02 03:24:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1293,13303,1330303,32467,"MIA","Miami, FL",15027,1502704,34992,"STX","Christiansted, VI","1055","1057",2,2,25,"1122","1335",3,"1345","1338",-7,0,NA,170,161,133,1139,NA,NA,NA,NA,NA,NA,"large_airport",8,"America/New_York","medium_airport",74,"America/St_Thomas",2024-05-01 14:55:00,2024-05-01 14:57:00,2024-05-01 17:45:00,2024-05-01 17:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1293,15027,1502704,34992,"STX","Christiansted, VI",13303,1330303,32467,"MIA","Miami, FL","1435","1433",-2,0,12,"1445","1720",12,"1740","1732",-8,0,NA,185,179,155,1139,NA,NA,NA,NA,NA,NA,"medium_airport",74,"America/St_Thomas","large_airport",8,"America/New_York",2024-05-01 18:35:00,2024-05-01 18:33:00,2024-05-01 21:40:00,2024-05-01 21:32:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1295,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",15304,1530402,33195,"TPA","Tampa, FL","2043","2059",16,16,13,"2112","0009",4,"0008","0013",5,0,NA,145,134,117,929,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",26,"America/New_York",2024-05-02 01:43:00,2024-05-02 01:59:00,2024-05-02 04:08:00,2024-05-02 04:13:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1296,12339,1233904,32337,"IND","Indianapolis, IN",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","0700","0655",-5,0,13,"0708","0756",13,"0832","0809",-23,0,NA,152,134,108,761,NA,NA,NA,NA,NA,NA,"large_airport",797,"America/Indiana/Indianapolis","large_airport",607,"America/Chicago",2024-05-01 11:00:00,2024-05-01 10:55:00,2024-05-01 13:32:00,2024-05-01 13:09:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1297,11057,1105703,31057,"CLT","Charlotte, NC",11433,1143302,31295,"DTW","Detroit, MI","1716","1713",-3,0,20,"1733","1846",8,"1857","1854",-3,0,NA,101,101,73,500,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","large_airport",645,"America/Detroit",2024-05-01 21:16:00,2024-05-01 21:13:00,2024-05-01 22:57:00,2024-05-01 22:54:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1297,11433,1143302,31295,"DTW","Detroit, MI",11057,1105703,31057,"CLT","Charlotte, NC","1954","1940",-14,0,14,"1954","2112",28,"2149","2140",-9,0,NA,115,120,78,500,NA,NA,NA,NA,NA,NA,"large_airport",645,"America/Detroit","large_airport",748,"America/New_York",2024-05-01 23:54:00,2024-05-01 23:40:00,2024-05-02 01:49:00,2024-05-02 01:40:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1299,13303,1330303,32467,"MIA","Miami, FL",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","0655","0727",32,32,11,"0738","0910",16,"0919","0926",7,0,NA,204,179,152,1121,NA,NA,NA,NA,NA,NA,"large_airport",8,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 10:55:00,2024-05-01 11:27:00,2024-05-01 14:19:00,2024-05-01 14:26:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",130,12892,1289208,32575,"LAX","Los Angeles, CA",14771,1477104,32457,"SFO","San Francisco, CA","1252","1418",86,86,26,"1444","1539",6,"1421","1545",84,0,NA,89,87,55,337,0,0,4,0,80,NA,"large_airport",125,"America/Los_Angeles","large_airport",13,"America/Los_Angeles",2024-05-01 19:52:00,2024-05-01 21:18:00,2024-05-01 21:21:00,2024-05-01 22:45:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1303,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",11057,1105703,31057,"CLT","Charlotte, NC","0830","0827",-3,0,23,"0850","1153",6,"1213","1159",-14,0,NA,163,152,123,936,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",748,"America/New_York",2024-05-01 13:30:00,2024-05-01 13:27:00,2024-05-01 16:13:00,2024-05-01 15:59:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1305,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12451,1245102,31136,"JAX","Jacksonville, FL","1945","1940",-5,0,17,"1957","2250",10,"2303","2300",-3,0,NA,138,140,113,918,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",30,"America/New_York",2024-05-02 00:45:00,2024-05-02 00:40:00,2024-05-02 03:03:00,2024-05-02 03:00:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1306,15304,1530402,33195,"TPA","Tampa, FL",13303,1330303,32467,"MIA","Miami, FL","0811","0807",-4,0,12,"0819","0903",14,"0920","0917",-3,0,NA,69,70,44,204,NA,NA,NA,NA,NA,NA,"large_airport",26,"America/New_York","large_airport",8,"America/New_York",2024-05-01 12:11:00,2024-05-01 12:07:00,2024-05-01 13:20:00,2024-05-01 13:17:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1308,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",11057,1105703,31057,"CLT","Charlotte, NC","1548","1641",53,53,17,"1658","1958",7,"1920","2005",45,0,NA,152,144,120,936,18,0,0,0,27,NA,"large_airport",607,"America/Chicago","large_airport",748,"America/New_York",2024-05-01 20:48:00,2024-05-01 21:41:00,2024-05-01 23:20:00,2024-05-02 00:05:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1309,14107,1410702,30466,"PHX","Phoenix, AZ",12339,1233904,32337,"IND","Indianapolis, IN","0920","0910",-10,0,33,"0943","1540",14,"1555","1554",-1,0,NA,215,224,177,1488,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",797,"America/Indiana/Indianapolis",2024-05-01 16:20:00,2024-05-01 16:10:00,2024-05-01 19:55:00,2024-05-01 19:54:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",131,14771,1477104,32457,"SFO","San Francisco, CA",12892,1289208,32575,"LAX","Los Angeles, CA","1502","1625",83,83,13,"1638","1734",10,"1628","1744",76,0,NA,86,79,56,337,0,0,0,0,76,NA,"large_airport",13,"America/Los_Angeles","large_airport",125,"America/Los_Angeles",2024-05-01 22:02:00,2024-05-01 23:25:00,2024-05-01 23:28:00,2024-05-02 00:44:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1310,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14100,1410005,34100,"PHL","Philadelphia, PA","1914","1919",5,5,16,"1935","2318",3,"2325","2321",-4,0,NA,191,182,163,1303,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",36,"America/New_York",2024-05-02 00:14:00,2024-05-02 00:19:00,2024-05-02 03:25:00,2024-05-02 03:21:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1311,14100,1410005,34100,"PHL","Philadelphia, PA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1652","1649",-3,0,18,"1707","1849",13,"1931","1902",-29,0,NA,219,193,162,1303,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","large_airport",607,"America/Chicago",2024-05-01 20:52:00,2024-05-01 20:49:00,2024-05-02 00:31:00,2024-05-02 00:02:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1313,11292,1129202,30325,"DEN","Denver, CO",14100,1410005,34100,"PHL","Philadelphia, PA","1201","1210",9,9,19,"1229","1729",5,"1735","1734",-1,0,NA,214,204,180,1558,NA,NA,NA,NA,NA,NA,"large_airport",5431,"America/Denver","large_airport",36,"America/New_York",2024-05-01 18:01:00,2024-05-01 18:10:00,2024-05-01 21:35:00,2024-05-01 21:34:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1313,14100,1410005,34100,"PHL","Philadelphia, PA",11292,1129202,30325,"DEN","Denver, CO","0850","0848",-2,0,29,"0917","1105",10,"1110","1115",5,0,NA,260,267,228,1558,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","large_airport",5431,"America/Denver",2024-05-01 12:50:00,2024-05-01 12:48:00,2024-05-01 17:10:00,2024-05-01 17:15:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1314,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",13303,1330303,32467,"MIA","Miami, FL","2042","2108",26,26,25,"2133","0043",6,"0030","0049",19,0,NA,168,161,130,1121,6,0,0,0,13,NA,"large_airport",607,"America/Chicago","large_airport",8,"America/New_York",2024-05-02 01:42:00,2024-05-02 02:08:00,2024-05-02 04:30:00,2024-05-02 04:49:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1315,10721,1072102,30721,"BOS","Boston, MA",11278,1127805,30852,"DCA","Washington, DC","1000","0958",-2,0,14,"1012","1120",4,"1143","1124",-19,0,NA,103,86,68,399,NA,NA,NA,NA,NA,NA,"large_airport",20,"America/New_York","large_airport",15,"America/New_York",2024-05-01 14:00:00,2024-05-01 13:58:00,2024-05-01 15:43:00,2024-05-01 15:24:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1316,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14100,1410005,34100,"PHL","Philadelphia, PA","1014","1012",-2,0,21,"1033","1414",7,"1429","1421",-8,0,NA,195,189,161,1303,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",36,"America/New_York",2024-05-01 15:14:00,2024-05-01 15:12:00,2024-05-01 18:29:00,2024-05-01 18:21:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1317,12339,1233904,32337,"IND","Indianapolis, IN",13303,1330303,32467,"MIA","Miami, FL","1901","1901",0,0,10,"1911","2123",6,"2145","2129",-16,0,NA,164,148,132,1020,NA,NA,NA,NA,NA,NA,"large_airport",797,"America/Indiana/Indianapolis","large_airport",8,"America/New_York",2024-05-01 23:01:00,2024-05-01 23:01:00,2024-05-02 01:45:00,2024-05-02 01:29:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1317,13303,1330303,32467,"MIA","Miami, FL",12339,1233904,32337,"IND","Indianapolis, IN","1530","1527",-3,0,14,"1541","1757",7,"1821","1804",-17,0,NA,171,157,136,1020,NA,NA,NA,NA,NA,NA,"large_airport",8,"America/New_York","large_airport",797,"America/Indiana/Indianapolis",2024-05-01 19:30:00,2024-05-01 19:27:00,2024-05-01 22:21:00,2024-05-01 22:04:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1318,14107,1410702,30466,"PHX","Phoenix, AZ",11423,1142308,31423,"DSM","Des Moines, IA","1235","1244",9,9,14,"1258","1719",23,"1724","1742",18,0,NA,169,178,141,1150,2,0,9,0,7,NA,"large_airport",1135,"America/Phoenix","medium_airport",958,"America/Chicago",2024-05-01 19:35:00,2024-05-01 19:44:00,2024-05-01 22:24:00,2024-05-01 22:42:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1320,13303,1330303,32467,"MIA","Miami, FL",12451,1245102,31136,"JAX","Jacksonville, FL","1730","1822",52,52,29,"1851","1948",6,"1851","1954",63,0,NA,81,92,57,335,0,0,11,0,52,NA,"large_airport",8,"America/New_York","large_airport",30,"America/New_York",2024-05-01 21:30:00,2024-05-01 22:22:00,2024-05-01 22:51:00,2024-05-01 23:54:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1321,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14730,1473004,33044,"SDF","Louisville, KY","1004","0956",-8,0,8,"1004","1240",4,"1309","1244",-25,0,NA,125,108,96,733,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",501,"America/Kentucky/Louisville",2024-05-01 15:04:00,2024-05-01 14:56:00,2024-05-01 17:09:00,2024-05-01 16:44:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1321,14730,1473004,33044,"SDF","Louisville, KY",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1405","1356",-9,0,13,"1409","1500",11,"1528","1511",-17,0,NA,143,135,111,733,NA,NA,NA,NA,NA,NA,"large_airport",501,"America/Kentucky/Louisville","large_airport",607,"America/Chicago",2024-05-01 18:05:00,2024-05-01 17:56:00,2024-05-01 20:28:00,2024-05-01 20:11:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1323,11057,1105703,31057,"CLT","Charlotte, NC",12889,1288904,32211,"LAS","Las Vegas, NV","2049","2053",4,4,22,"2115","2229",6,"2241","2235",-6,0,NA,292,282,254,1916,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","large_airport",2181,"America/Los_Angeles",2024-05-02 00:49:00,2024-05-02 00:53:00,2024-05-02 05:41:00,2024-05-02 05:35:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1324,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",12892,1289208,32575,"LAX","Los Angeles, CA","0830","0836",6,6,21,"0857","0939",9,"0958","0948",-10,0,NA,208,192,162,1235,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",125,"America/Los_Angeles",2024-05-01 13:30:00,2024-05-01 13:36:00,2024-05-01 16:58:00,2024-05-01 16:48:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1324,12892,1289208,32575,"LAX","Los Angeles, CA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1140","1136",-4,0,16,"1152","1624",11,"1649","1635",-14,0,NA,189,179,152,1235,NA,NA,NA,NA,NA,NA,"large_airport",125,"America/Los_Angeles","large_airport",607,"America/Chicago",2024-05-01 18:40:00,2024-05-01 18:36:00,2024-05-01 21:49:00,2024-05-01 21:35:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1325,11057,1105703,31057,"CLT","Charlotte, NC",11423,1142308,31423,"DSM","Des Moines, IA","2050","2117",27,27,23,"2140","2229",9,"2217","2238",21,0,NA,147,141,109,815,20,0,0,0,1,NA,"large_airport",748,"America/New_York","medium_airport",958,"America/Chicago",2024-05-02 00:50:00,2024-05-02 01:17:00,2024-05-02 03:17:00,2024-05-02 03:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1326,10721,1072102,30721,"BOS","Boston, MA",12953,1295304,31703,"LGA","New York, NY","0600","0554",-6,0,23,"0617","0706",4,"0732","0710",-22,0,NA,92,76,49,184,NA,NA,NA,NA,NA,NA,"large_airport",20,"America/New_York","large_airport",21,"America/New_York",2024-05-01 10:00:00,2024-05-01 09:54:00,2024-05-01 11:32:00,2024-05-01 11:10:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1327,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",14100,1410005,34100,"PHL","Philadelphia, PA","1635","1633",-2,0,30,"1703","2042",7,"2045","2049",4,0,NA,190,196,159,1303,NA,NA,NA,NA,NA,NA,"large_airport",607,"America/Chicago","large_airport",36,"America/New_York",2024-05-01 21:35:00,2024-05-01 21:33:00,2024-05-02 00:45:00,2024-05-02 00:49:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1328,10140,1014005,30140,"ABQ","Albuquerque, NM",13930,1393008,30977,"ORD","Chicago, IL","1332","1327",-5,0,13,"1340","1703",13,"1725","1716",-9,0,NA,173,169,143,1118,NA,NA,NA,NA,NA,NA,"large_airport",5355,"America/Denver","large_airport",680,"America/Chicago",2024-05-01 19:32:00,2024-05-01 19:27:00,2024-05-01 22:25:00,2024-05-01 22:16:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1328,13930,1393008,30977,"ORD","Chicago, IL",10140,1014005,30140,"ABQ","Albuquerque, NM","1032","1026",-6,0,17,"1043","1227",6,"1235","1233",-2,0,NA,183,187,164,1118,NA,NA,NA,NA,NA,NA,"large_airport",680,"America/Chicago","large_airport",5355,"America/Denver",2024-05-01 15:32:00,2024-05-01 15:26:00,2024-05-01 18:35:00,2024-05-01 18:33:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1329,14107,1410702,30466,"PHX","Phoenix, AZ",11292,1129202,30325,"DEN","Denver, CO","1518","1513",-5,0,10,"1523","1742",8,"1805","1750",-15,0,NA,107,97,79,602,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",5431,"America/Denver",2024-05-01 22:18:00,2024-05-01 22:13:00,2024-05-02 00:05:00,2024-05-01 23:50:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1330,11057,1105703,31057,"CLT","Charlotte, NC",11618,1161802,31703,"EWR","Newark, NJ","1640","1639",-1,0,24,"1703","1827",5,"1834","1832",-2,0,NA,114,113,84,529,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","large_airport",18,"America/New_York",2024-05-01 20:40:00,2024-05-01 20:39:00,2024-05-01 22:34:00,2024-05-01 22:32:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1330,11618,1161802,31703,"EWR","Newark, NJ",11057,1105703,31057,"CLT","Charlotte, NC","1925","1919",-6,0,33,"1952","2113",9,"2130","2122",-8,0,NA,125,123,81,529,NA,NA,NA,NA,NA,NA,"large_airport",18,"America/New_York","large_airport",748,"America/New_York",2024-05-01 23:25:00,2024-05-01 23:19:00,2024-05-02 01:30:00,2024-05-02 01:22:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1331,11057,1105703,31057,"CLT","Charlotte, NC",11624,1162403,31624,"EYW","Key West, FL","1401","1415",14,14,14,"1429","1606",3,"1605","1609",4,0,NA,124,114,97,736,NA,NA,NA,NA,NA,NA,"large_airport",748,"America/New_York","medium_airport",3,"America/New_York",2024-05-01 18:01:00,2024-05-01 18:15:00,2024-05-01 20:05:00,2024-05-01 20:09:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1332,11624,1162403,31624,"EYW","Key West, FL",14100,1410005,34100,"PHL","Philadelphia, PA","1434","1439",5,5,14,"1453","1740",4,"1736","1744",8,0,NA,182,185,167,1121,NA,NA,NA,NA,NA,NA,"medium_airport",3,"America/New_York","large_airport",36,"America/New_York",2024-05-01 18:34:00,2024-05-01 18:39:00,2024-05-01 21:36:00,2024-05-01 21:44:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1332,14100,1410005,34100,"PHL","Philadelphia, PA",11624,1162403,31624,"EYW","Key West, FL","1046","1040",-6,0,20,"1100","1328",3,"1354","1331",-23,0,NA,188,171,148,1121,NA,NA,NA,NA,NA,NA,"large_airport",36,"America/New_York","medium_airport",3,"America/New_York",2024-05-01 14:46:00,2024-05-01 14:40:00,2024-05-01 17:54:00,2024-05-01 17:31:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1335,10140,1014005,30140,"ABQ","Albuquerque, NM",14107,1410702,30466,"PHX","Phoenix, AZ","1527","1518",-9,0,14,"1532","1530",8,"1546","1538",-8,0,NA,79,80,58,328,NA,NA,NA,NA,NA,NA,"large_airport",5355,"America/Denver","large_airport",1135,"America/Phoenix",2024-05-01 21:27:00,2024-05-01 21:18:00,2024-05-01 22:46:00,2024-05-01 22:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1335,14107,1410702,30466,"PHX","Phoenix, AZ",10140,1014005,30140,"ABQ","Albuquerque, NM","1226","1220",-6,0,20,"1240","1432",6,"1442","1438",-4,0,NA,76,78,52,328,NA,NA,NA,NA,NA,NA,"large_airport",1135,"America/Phoenix","large_airport",5355,"America/Denver",2024-05-01 19:26:00,2024-05-01 19:20:00,2024-05-01 20:42:00,2024-05-01 20:38:00
2024,5,1,"Wed","5/1/2024 12:00:00 AM","AA",1336,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX",13204,1320402,31454,"MCO","Orlando, FL","2104","2121",17,17,21,"2142","0049",5,"0039","0054",15,0,NA,155,153,127,985,15,0,0,0,0,NA,"large_airport",607,"America/Chicago","large_airport",96,"America/New_York",2024-05-02 02:04:00,2024-05-02 02:21:00,2024-05-02 04:39:00,2024-05-02 04:54:00
